date,kr_interest
2015-05-23,2.253
2015-05-24,2.253
2015-05-25,2.253
2015-05-26,2.253
2015-05-27,2.253
2015-05-28,2.253
2015-05-29,2.253
2015-05-30,2.253
2015-05-31,2.253
2015-06-01,2.23
2015-06-02,2.23
2015-06-03,2.23
2015-06-04,2.23
2015-06-05,2.23
2015-06-06,2.23
2015-06-07,2.23
2015-06-08,2.23
2015-06-09,2.23
2015-06-10,2.23
2015-06-11,2.23
2015-06-12,2.23
2015-06-13,2.23
2015-06-14,2.23
2015-06-15,2.23
2015-06-16,2.23
2015-06-17,2.23
2015-06-18,2.23
2015-06-19,2.23
2015-06-20,2.23
2015-06-21,2.23
2015-06-22,2.23
2015-06-23,2.23
2015-06-24,2.23
2015-06-25,2.23
2015-06-26,2.23
2015-06-27,2.23
2015-06-28,2.23
2015-06-29,2.23
2015-06-30,2.23
2015-07-01,2.24
2015-07-02,2.24
2015-07-03,2.24
2015-07-04,2.24
2015-07-05,2.24
2015-07-06,2.24
2015-07-07,2.24
2015-07-08,2.24
2015-07-09,2.24
2015-07-10,2.24
2015-07-11,2.24
2015-07-12,2.24
2015-07-13,2.24
2015-07-14,2.24
2015-07-15,2.24
2015-07-16,2.24
2015-07-17,2.24
2015-07-18,2.24
2015-07-19,2.24
2015-07-20,2.24
2015-07-21,2.24
2015-07-22,2.24
2015-07-23,2.24
2015-07-24,2.24
2015-07-25,2.24
2015-07-26,2.24
2015-07-27,2.24
2015-07-28,2.24
2015-07-29,2.24
2015-07-30,2.24
2015-07-31,2.24
2015-08-01,2.1
2015-08-02,2.1
2015-08-03,2.1
2015-08-04,2.1
2015-08-05,2.1
2015-08-06,2.1
2015-08-07,2.1
2015-08-08,2.1
2015-08-09,2.1
2015-08-10,2.1
2015-08-11,2.1
2015-08-12,2.1
2015-08-13,2.1
2015-08-14,2.1
2015-08-15,2.1
2015-08-16,2.1
2015-08-17,2.1
2015-08-18,2.1
2015-08-19,2.1
2015-08-20,2.1
2015-08-21,2.1
2015-08-22,2.1
2015-08-23,2.1
2015-08-24,2.1
2015-08-25,2.1
2015-08-26,2.1
2015-08-27,2.1
2015-08-28,2.1
2015-08-29,2.1
2015-08-30,2.1
2015-08-31,2.1
2015-09-01,1.98
2015-09-02,1.98
2015-09-03,1.98
2015-09-04,1.98
2015-09-05,1.98
2015-09-06,1.98
2015-09-07,1.98
2015-09-08,1.98
2015-09-09,1.98
2015-09-10,1.98
2015-09-11,1.98
2015-09-12,1.98
2015-09-13,1.98
2015-09-14,1.98
2015-09-15,1.98
2015-09-16,1.98
2015-09-17,1.98
2015-09-18,1.98
2015-09-19,1.98
2015-09-20,1.98
2015-09-21,1.98
2015-09-22,1.98
2015-09-23,1.98
2015-09-24,1.98
2015-09-25,1.98
2015-09-26,1.98
2015-09-27,1.98
2015-09-28,1.98
2015-09-29,1.98
2015-09-30,1.98
2015-10-01,1.91
2015-10-02,1.91
2015-10-03,1.91
2015-10-04,1.91
2015-10-05,1.91
2015-10-06,1.91
2015-10-07,1.91
2015-10-08,1.91
2015-10-09,1.91
2015-10-10,1.91
2015-10-11,1.91
2015-10-12,1.91
2015-10-13,1.91
2015-10-14,1.91
2015-10-15,1.91
2015-10-16,1.91
2015-10-17,1.91
2015-10-18,1.91
2015-10-19,1.91
2015-10-20,1.91
2015-10-21,1.91
2015-10-22,1.91
2015-10-23,1.91
2015-10-24,1.91
2015-10-25,1.91
2015-10-26,1.91
2015-10-27,1.91
2015-10-28,1.91
2015-10-29,1.91
2015-10-30,1.91
2015-10-31,1.91
2015-11-01,2.05
2015-11-02,2.05
2015-11-03,2.05
2015-11-04,2.05
2015-11-05,2.05
2015-11-06,2.05
2015-11-07,2.05
2015-11-08,2.05
2015-11-09,2.05
2015-11-10,2.05
2015-11-11,2.05
2015-11-12,2.05
2015-11-13,2.05
2015-11-14,2.05
2015-11-15,2.05
2015-11-16,2.05
2015-11-17,2.05
2015-11-18,2.05
2015-11-19,2.05
2015-11-20,2.05
2015-11-21,2.05
2015-11-22,2.05
2015-11-23,2.05
2015-11-24,2.05
2015-11-25,2.05
2015-11-26,2.05
2015-11-27,2.05
2015-11-28,2.05
2015-11-29,2.05
2015-11-30,2.05
2015-12-01,2.058
2015-12-02,2.058
2015-12-03,2.058
2015-12-04,2.058
2015-12-05,2.058
2015-12-06,2.058
2015-12-07,2.058
2015-12-08,2.058
2015-12-09,2.058
2015-12-10,2.058
2015-12-11,2.058
2015-12-12,2.058
2015-12-13,2.058
2015-12-14,2.058
2015-12-15,2.058
2015-12-16,2.058
2015-12-17,2.058
2015-12-18,2.058
2015-12-19,2.058
2015-12-20,2.058
2015-12-21,2.058
2015-12-22,2.058
2015-12-23,2.058
2015-12-24,2.058
2015-12-25,2.058
2015-12-26,2.058
2015-12-27,2.058
2015-12-28,2.058
2015-12-29,2.058
2015-12-30,2.058
2015-12-31,2.058
2016-01-01,1.915
2016-01-02,1.915
2016-01-03,1.915
2016-01-04,1.915
2016-01-05,1.915
2016-01-06,1.915
2016-01-07,1.915
2016-01-08,1.915
2016-01-09,1.915
2016-01-10,1.915
2016-01-11,1.915
2016-01-12,1.915
2016-01-13,1.915
2016-01-14,1.915
2016-01-15,1.915
2016-01-16,1.915
2016-01-17,1.915
2016-01-18,1.915
2016-01-19,1.915
2016-01-20,1.915
2016-01-21,1.915
2016-01-22,1.915
2016-01-23,1.915
2016-01-24,1.915
2016-01-25,1.915
2016-01-26,1.915
2016-01-27,1.915
2016-01-28,1.915
2016-01-29,1.915
2016-01-30,1.915
2016-01-31,1.915
2016-02-01,1.72
2016-02-02,1.72
2016-02-03,1.72
2016-02-04,1.72
2016-02-05,1.72
2016-02-06,1.72
2016-02-07,1.72
2016-02-08,1.72
2016-02-09,1.72
2016-02-10,1.72
2016-02-11,1.72
2016-02-12,1.72
2016-02-13,1.72
2016-02-14,1.72
2016-02-15,1.72
2016-02-16,1.72
2016-02-17,1.72
2016-02-18,1.72
2016-02-19,1.72
2016-02-20,1.72
2016-02-21,1.72
2016-02-22,1.72
2016-02-23,1.72
2016-02-24,1.72
2016-02-25,1.72
2016-02-26,1.72
2016-02-27,1.72
2016-02-28,1.72
2016-02-29,1.72
2016-03-01,1.739
2016-03-02,1.739
2016-03-03,1.739
2016-03-04,1.739
2016-03-05,1.739
2016-03-06,1.739
2016-03-07,1.739
2016-03-08,1.739
2016-03-09,1.739
2016-03-10,1.739
2016-03-11,1.739
2016-03-12,1.739
2016-03-13,1.739
2016-03-14,1.739
2016-03-15,1.739
2016-03-16,1.739
2016-03-17,1.739
2016-03-18,1.739
2016-03-19,1.739
2016-03-20,1.739
2016-03-21,1.739
2016-03-22,1.739
2016-03-23,1.739
2016-03-24,1.739
2016-03-25,1.739
2016-03-26,1.739
2016-03-27,1.739
2016-03-28,1.739
2016-03-29,1.739
2016-03-30,1.739
2016-03-31,1.739
2016-04-01,1.689
2016-04-02,1.689
2016-04-03,1.689
2016-04-04,1.689
2016-04-05,1.689
2016-04-06,1.689
2016-04-07,1.689
2016-04-08,1.689
2016-04-09,1.689
2016-04-10,1.689
2016-04-11,1.689
2016-04-12,1.689
2016-04-13,1.689
2016-04-14,1.689
2016-04-15,1.689
2016-04-16,1.689
2016-04-17,1.689
2016-04-18,1.689
2016-04-19,1.689
2016-04-20,1.689
2016-04-21,1.689
2016-04-22,1.689
2016-04-23,1.689
2016-04-24,1.689
2016-04-25,1.689
2016-04-26,1.689
2016-04-27,1.689
2016-04-28,1.689
2016-04-29,1.689
2016-04-30,1.689
2016-05-01,1.66
2016-05-02,1.66
2016-05-03,1.66
2016-05-04,1.66
2016-05-05,1.66
2016-05-06,1.66
2016-05-07,1.66
2016-05-08,1.66
2016-05-09,1.66
2016-05-10,1.66
2016-05-11,1.66
2016-05-12,1.66
2016-05-13,1.66
2016-05-14,1.66
2016-05-15,1.66
2016-05-16,1.66
2016-05-17,1.66
2016-05-18,1.66
2016-05-19,1.66
2016-05-20,1.66
2016-05-21,1.66
2016-05-22,1.66
2016-05-23,1.66
2016-05-24,1.66
2016-05-25,1.66
2016-05-26,1.66
2016-05-27,1.66
2016-05-28,1.66
2016-05-29,1.66
2016-05-30,1.66
2016-05-31,1.66
2016-06-01,1.5
2016-06-02,1.5
2016-06-03,1.5
2016-06-04,1.5
2016-06-05,1.5
2016-06-06,1.5
2016-06-07,1.5
2016-06-08,1.5
2016-06-09,1.5
2016-06-10,1.5
2016-06-11,1.5
2016-06-12,1.5
2016-06-13,1.5
2016-06-14,1.5
2016-06-15,1.5
2016-06-16,1.5
2016-06-17,1.5
2016-06-18,1.5
2016-06-19,1.5
2016-06-20,1.5
2016-06-21,1.5
2016-06-22,1.5
2016-06-23,1.5
2016-06-24,1.5
2016-06-25,1.5
2016-06-26,1.5
2016-06-27,1.5
2016-06-28,1.5
2016-06-29,1.5
2016-06-30,1.5
2016-07-01,1.34
2016-07-02,1.34
2016-07-03,1.34
2016-07-04,1.34
2016-07-05,1.34
2016-07-06,1.34
2016-07-07,1.34
2016-07-08,1.34
2016-07-09,1.34
2016-07-10,1.34
2016-07-11,1.34
2016-07-12,1.34
2016-07-13,1.34
2016-07-14,1.34
2016-07-15,1.34
2016-07-16,1.34
2016-07-17,1.34
2016-07-18,1.34
2016-07-19,1.34
2016-07-20,1.34
2016-07-21,1.34
2016-07-22,1.34
2016-07-23,1.34
2016-07-24,1.34
2016-07-25,1.34
2016-07-26,1.34
2016-07-27,1.34
2016-07-28,1.34
2016-07-29,1.34
2016-07-30,1.34
2016-07-31,1.34
2016-08-01,1.35
2016-08-02,1.35
2016-08-03,1.35
2016-08-04,1.35
2016-08-05,1.35
2016-08-06,1.35
2016-08-07,1.35
2016-08-08,1.35
2016-08-09,1.35
2016-08-10,1.35
2016-08-11,1.35
2016-08-12,1.35
2016-08-13,1.35
2016-08-14,1.35
2016-08-15,1.35
2016-08-16,1.35
2016-08-17,1.35
2016-08-18,1.35
2016-08-19,1.35
2016-08-20,1.35
2016-08-21,1.35
2016-08-22,1.35
2016-08-23,1.35
2016-08-24,1.35
2016-08-25,1.35
2016-08-26,1.35
2016-08-27,1.35
2016-08-28,1.35
2016-08-29,1.35
2016-08-30,1.35
2016-08-31,1.35
2016-09-01,1.45
2016-09-02,1.45
2016-09-03,1.45
2016-09-04,1.45
2016-09-05,1.45
2016-09-06,1.45
2016-09-07,1.45
2016-09-08,1.45
2016-09-09,1.45
2016-09-10,1.45
2016-09-11,1.45
2016-09-12,1.45
2016-09-13,1.45
2016-09-14,1.45
2016-09-15,1.45
2016-09-16,1.45
2016-09-17,1.45
2016-09-18,1.45
2016-09-19,1.45
2016-09-20,1.45
2016-09-21,1.45
2016-09-22,1.45
2016-09-23,1.45
2016-09-24,1.45
2016-09-25,1.45
2016-09-26,1.45
2016-09-27,1.45
2016-09-28,1.45
2016-09-29,1.45
2016-09-30,1.45
2016-10-01,1.57
2016-10-02,1.57
2016-10-03,1.57
2016-10-04,1.57
2016-10-05,1.57
2016-10-06,1.57
2016-10-07,1.57
2016-10-08,1.57
2016-10-09,1.57
2016-10-10,1.57
2016-10-11,1.57
2016-10-12,1.57
2016-10-13,1.57
2016-10-14,1.57
2016-10-15,1.57
2016-10-16,1.57
2016-10-17,1.57
2016-10-18,1.57
2016-10-19,1.57
2016-10-20,1.57
2016-10-21,1.57
2016-10-22,1.57
2016-10-23,1.57
2016-10-24,1.57
2016-10-25,1.57
2016-10-26,1.57
2016-10-27,1.57
2016-10-28,1.57
2016-10-29,1.57
2016-10-30,1.57
2016-10-31,1.57
2016-11-01,1.92
2016-11-02,1.92
2016-11-03,1.92
2016-11-04,1.92
2016-11-05,1.92
2016-11-06,1.92
2016-11-07,1.92
2016-11-08,1.92
2016-11-09,1.92
2016-11-10,1.92
2016-11-11,1.92
2016-11-12,1.92
2016-11-13,1.92
2016-11-14,1.92
2016-11-15,1.92
2016-11-16,1.92
2016-11-17,1.92
2016-11-18,1.92
2016-11-19,1.92
2016-11-20,1.92
2016-11-21,1.92
2016-11-22,1.92
2016-11-23,1.92
2016-11-24,1.92
2016-11-25,1.92
2016-11-26,1.92
2016-11-27,1.92
2016-11-28,1.92
2016-11-29,1.92
2016-11-30,1.92
2016-12-01,2.06
2016-12-02,2.06
2016-12-03,2.06
2016-12-04,2.06
2016-12-05,2.06
2016-12-06,2.06
2016-12-07,2.06
2016-12-08,2.06
2016-12-09,2.06
2016-12-10,2.06
2016-12-11,2.06
2016-12-12,2.06
2016-12-13,2.06
2016-12-14,2.06
2016-12-15,2.06
2016-12-16,2.06
2016-12-17,2.06
2016-12-18,2.06
2016-12-19,2.06
2016-12-20,2.06
2016-12-21,2.06
2016-12-22,2.06
2016-12-23,2.06
2016-12-24,2.06
2016-12-25,2.06
2016-12-26,2.06
2016-12-27,2.06
2016-12-28,2.06
2016-12-29,2.06
2016-12-30,2.06
2016-12-31,2.06
2017-01-01,1.99
2017-01-02,1.99
2017-01-03,1.99
2017-01-04,1.99
2017-01-05,1.99
2017-01-06,1.99
2017-01-07,1.99
2017-01-08,1.99
2017-01-09,1.99
2017-01-10,1.99
2017-01-11,1.99
2017-01-12,1.99
2017-01-13,1.99
2017-01-14,1.99
2017-01-15,1.99
2017-01-16,1.99
2017-01-17,1.99
2017-01-18,1.99
2017-01-19,1.99
2017-01-20,1.99
2017-01-21,1.99
2017-01-22,1.99
2017-01-23,1.99
2017-01-24,1.99
2017-01-25,1.99
2017-01-26,1.99
2017-01-27,1.99
2017-01-28,1.99
2017-01-29,1.99
2017-01-30,1.99
2017-01-31,1.99
2017-02-01,2.02
2017-02-02,2.02
2017-02-03,2.02
2017-02-04,2.02
2017-02-05,2.02
2017-02-06,2.02
2017-02-07,2.02
2017-02-08,2.02
2017-02-09,2.02
2017-02-10,2.02
2017-02-11,2.02
2017-02-12,2.02
2017-02-13,2.02
2017-02-14,2.02
2017-02-15,2.02
2017-02-16,2.02
2017-02-17,2.02
2017-02-18,2.02
2017-02-19,2.02
2017-02-20,2.02
2017-02-21,2.02
2017-02-22,2.02
2017-02-23,2.02
2017-02-24,2.02
2017-02-25,2.02
2017-02-26,2.02
2017-02-27,2.02
2017-02-28,2.02
2017-03-01,2.075
2017-03-02,2.075
2017-03-03,2.075
2017-03-04,2.075
2017-03-05,2.075
2017-03-06,2.075
2017-03-07,2.075
2017-03-08,2.075
2017-03-09,2.075
2017-03-10,2.075
2017-03-11,2.075
2017-03-12,2.075
2017-03-13,2.075
2017-03-14,2.075
2017-03-15,2.075
2017-03-16,2.075
2017-03-17,2.075
2017-03-18,2.075
2017-03-19,2.075
2017-03-20,2.075
2017-03-21,2.075
2017-03-22,2.075
2017-03-23,2.075
2017-03-24,2.075
2017-03-25,2.075
2017-03-26,2.075
2017-03-27,2.075
2017-03-28,2.075
2017-03-29,2.075
2017-03-30,2.075
2017-03-31,2.075
2017-04-01,2.031
2017-04-02,2.031
2017-04-03,2.031
2017-04-04,2.031
2017-04-05,2.031
2017-04-06,2.031
2017-04-07,2.031
2017-04-08,2.031
2017-04-09,2.031
2017-04-10,2.031
2017-04-11,2.031
2017-04-12,2.031
2017-04-13,2.031
2017-04-14,2.031
2017-04-15,2.031
2017-04-16,2.031
2017-04-17,2.031
2017-04-18,2.031
2017-04-19,2.031
2017-04-20,2.031
2017-04-21,2.031
2017-04-22,2.031
2017-04-23,2.031
2017-04-24,2.031
2017-04-25,2.031
2017-04-26,2.031
2017-04-27,2.031
2017-04-28,2.031
2017-04-29,2.031
2017-04-30,2.031
2017-05-01,2.071
2017-05-02,2.071
2017-05-03,2.071
2017-05-04,2.071
2017-05-05,2.071
2017-05-06,2.071
2017-05-07,2.071
2017-05-08,2.071
2017-05-09,2.071
2017-05-10,2.071
2017-05-11,2.071
2017-05-12,2.071
2017-05-13,2.071
2017-05-14,2.071
2017-05-15,2.071
2017-05-16,2.071
2017-05-17,2.071
2017-05-18,2.071
2017-05-19,2.071
2017-05-20,2.071
2017-05-21,2.071
2017-05-22,2.071
2017-05-23,2.071
2017-05-24,2.071
2017-05-25,2.071
2017-05-26,2.071
2017-05-27,2.071
2017-05-28,2.071
2017-05-29,2.071
2017-05-30,2.071
2017-05-31,2.071
2017-06-01,2.03
2017-06-02,2.03
2017-06-03,2.03
2017-06-04,2.03
2017-06-05,2.03
2017-06-06,2.03
2017-06-07,2.03
2017-06-08,2.03
2017-06-09,2.03
2017-06-10,2.03
2017-06-11,2.03
2017-06-12,2.03
2017-06-13,2.03
2017-06-14,2.03
2017-06-15,2.03
2017-06-16,2.03
2017-06-17,2.03
2017-06-18,2.03
2017-06-19,2.03
2017-06-20,2.03
2017-06-21,2.03
2017-06-22,2.03
2017-06-23,2.03
2017-06-24,2.03
2017-06-25,2.03
2017-06-26,2.03
2017-06-27,2.03
2017-06-28,2.03
2017-06-29,2.03
2017-06-30,2.03
2017-07-01,2.096
2017-07-02,2.096
2017-07-03,2.096
2017-07-04,2.096
2017-07-05,2.096
2017-07-06,2.096
2017-07-07,2.096
2017-07-08,2.096
2017-07-09,2.096
2017-07-10,2.096
2017-07-11,2.096
2017-07-12,2.096
2017-07-13,2.096
2017-07-14,2.096
2017-07-15,2.096
2017-07-16,2.096
2017-07-17,2.096
2017-07-18,2.096
2017-07-19,2.096
2017-07-20,2.096
2017-07-21,2.096
2017-07-22,2.096
2017-07-23,2.096
2017-07-24,2.096
2017-07-25,2.096
2017-07-26,2.096
2017-07-27,2.096
2017-07-28,2.096
2017-07-29,2.096
2017-07-30,2.096
2017-07-31,2.096
2017-08-01,2.155
2017-08-02,2.155
2017-08-03,2.155
2017-08-04,2.155
2017-08-05,2.155
2017-08-06,2.155
2017-08-07,2.155
2017-08-08,2.155
2017-08-09,2.155
2017-08-10,2.155
2017-08-11,2.155
2017-08-12,2.155
2017-08-13,2.155
2017-08-14,2.155
2017-08-15,2.155
2017-08-16,2.155
2017-08-17,2.155
2017-08-18,2.155
2017-08-19,2.155
2017-08-20,2.155
2017-08-21,2.155
2017-08-22,2.155
2017-08-23,2.155
2017-08-24,2.155
2017-08-25,2.155
2017-08-26,2.155
2017-08-27,2.155
2017-08-28,2.155
2017-08-29,2.155
2017-08-30,2.155
2017-08-31,2.155
2017-09-01,2.164
2017-09-02,2.164
2017-09-03,2.164
2017-09-04,2.164
2017-09-05,2.164
2017-09-06,2.164
2017-09-07,2.164
2017-09-08,2.164
2017-09-09,2.164
2017-09-10,2.164
2017-09-11,2.164
2017-09-12,2.164
2017-09-13,2.164
2017-09-14,2.164
2017-09-15,2.164
2017-09-16,2.164
2017-09-17,2.164
2017-09-18,2.164
2017-09-19,2.164
2017-09-20,2.164
2017-09-21,2.164
2017-09-22,2.164
2017-09-23,2.164
2017-09-24,2.164
2017-09-25,2.164
2017-09-26,2.164
2017-09-27,2.164
2017-09-28,2.164
2017-09-29,2.164
2017-09-30,2.164
2017-10-01,2.38
2017-10-02,2.38
2017-10-03,2.38
2017-10-04,2.38
2017-10-05,2.38
2017-10-06,2.38
2017-10-07,2.38
2017-10-08,2.38
2017-10-09,2.38
2017-10-10,2.38
2017-10-11,2.38
2017-10-12,2.38
2017-10-13,2.38
2017-10-14,2.38
2017-10-15,2.38
2017-10-16,2.38
2017-10-17,2.38
2017-10-18,2.38
2017-10-19,2.38
2017-10-20,2.38
2017-10-21,2.38
2017-10-22,2.38
2017-10-23,2.38
2017-10-24,2.38
2017-10-25,2.38
2017-10-26,2.38
2017-10-27,2.38
2017-10-28,2.38
2017-10-29,2.38
2017-10-30,2.38
2017-10-31,2.38
2017-11-01,2.52
2017-11-02,2.52
2017-11-03,2.52
2017-11-04,2.52
2017-11-05,2.52
2017-11-06,2.52
2017-11-07,2.52
2017-11-08,2.52
2017-11-09,2.52
2017-11-10,2.52
2017-11-11,2.52
2017-11-12,2.52
2017-11-13,2.52
2017-11-14,2.52
2017-11-15,2.52
2017-11-16,2.52
2017-11-17,2.52
2017-11-18,2.52
2017-11-19,2.52
2017-11-20,2.52
2017-11-21,2.52
2017-11-22,2.52
2017-11-23,2.52
2017-11-24,2.52
2017-11-25,2.52
2017-11-26,2.52
2017-11-27,2.52
2017-11-28,2.52
2017-11-29,2.52
2017-11-30,2.52
2017-12-01,2.46
2017-12-02,2.46
2017-12-03,2.46
2017-12-04,2.46
2017-12-05,2.46
2017-12-06,2.46
2017-12-07,2.46
2017-12-08,2.46
2017-12-09,2.46
2017-12-10,2.46
2017-12-11,2.46
2017-12-12,2.46
2017-12-13,2.46
2017-12-14,2.46
2017-12-15,2.46
2017-12-16,2.46
2017-12-17,2.46
2017-12-18,2.46
2017-12-19,2.46
2017-12-20,2.46
2017-12-21,2.46
2017-12-22,2.46
2017-12-23,2.46
2017-12-24,2.46
2017-12-25,2.46
2017-12-26,2.46
2017-12-27,2.46
2017-12-28,2.46
2017-12-29,2.46
2017-12-30,2.46
2017-12-31,2.46
2018-01-01,2.6
2018-01-02,2.6
2018-01-03,2.6
2018-01-04,2.6
2018-01-05,2.6
2018-01-06,2.6
2018-01-07,2.6
2018-01-08,2.6
2018-01-09,2.6
2018-01-10,2.6
2018-01-11,2.6
2018-01-12,2.6
2018-01-13,2.6
2018-01-14,2.6
2018-01-15,2.6
2018-01-16,2.6
2018-01-17,2.6
2018-01-18,2.6
2018-01-19,2.6
2018-01-20,2.6
2018-01-21,2.6
2018-01-22,2.6
2018-01-23,2.6
2018-01-24,2.6
2018-01-25,2.6
2018-01-26,2.6
2018-01-27,2.6
2018-01-28,2.6
2018-01-29,2.6
2018-01-30,2.6
2018-01-31,2.6
2018-02-01,2.703
2018-02-02,2.703
2018-02-03,2.703
2018-02-04,2.703
2018-02-05,2.703
2018-02-06,2.703
2018-02-07,2.703
2018-02-08,2.703
2018-02-09,2.703
2018-02-10,2.703
2018-02-11,2.703
2018-02-12,2.703
2018-02-13,2.703
2018-02-14,2.703
2018-02-15,2.703
2018-02-16,2.703
2018-02-17,2.703
2018-02-18,2.703
2018-02-19,2.703
2018-02-20,2.703
2018-02-21,2.703
2018-02-22,2.703
2018-02-23,2.703
2018-02-24,2.703
2018-02-25,2.703
2018-02-26,2.703
2018-02-27,2.703
2018-02-28,2.703
2018-03-01,2.688
2018-03-02,2.688
2018-03-03,2.688
2018-03-04,2.688
2018-03-05,2.688
2018-03-06,2.688
2018-03-07,2.688
2018-03-08,2.688
2018-03-09,2.688
2018-03-10,2.688
2018-03-11,2.688
2018-03-12,2.688
2018-03-13,2.688
2018-03-14,2.688
2018-03-15,2.688
2018-03-16,2.688
2018-03-17,2.688
2018-03-18,2.688
2018-03-19,2.688
2018-03-20,2.688
2018-03-21,2.688
2018-03-22,2.688
2018-03-23,2.688
2018-03-24,2.688
2018-03-25,2.688
2018-03-26,2.688
2018-03-27,2.688
2018-03-28,2.688
2018-03-29,2.688
2018-03-30,2.688
2018-03-31,2.688
2018-04-01,2.612
2018-04-02,2.612
2018-04-03,2.612
2018-04-04,2.612
2018-04-05,2.612
2018-04-06,2.612
2018-04-07,2.612
2018-04-08,2.612
2018-04-09,2.612
2018-04-10,2.612
2018-04-11,2.612
2018-04-12,2.612
2018-04-13,2.612
2018-04-14,2.612
2018-04-15,2.612
2018-04-16,2.612
2018-04-17,2.612
2018-04-18,2.612
2018-04-19,2.612
2018-04-20,2.612
2018-04-21,2.612
2018-04-22,2.612
2018-04-23,2.612
2018-04-24,2.612
2018-04-25,2.612
2018-04-26,2.612
2018-04-27,2.612
2018-04-28,2.612
2018-04-29,2.612
2018-04-30,2.612
2018-05-01,2.691
2018-05-02,2.691
2018-05-03,2.691
2018-05-04,2.691
2018-05-05,2.691
2018-05-06,2.691
2018-05-07,2.691
2018-05-08,2.691
2018-05-09,2.691
2018-05-10,2.691
2018-05-11,2.691
2018-05-12,2.691
2018-05-13,2.691
2018-05-14,2.691
2018-05-15,2.691
2018-05-16,2.691
2018-05-17,2.691
2018-05-18,2.691
2018-05-19,2.691
2018-05-20,2.691
2018-05-21,2.691
2018-05-22,2.691
2018-05-23,2.691
2018-05-24,2.691
2018-05-25,2.691
2018-05-26,2.691
2018-05-27,2.691
2018-05-28,2.691
2018-05-29,2.691
2018-05-30,2.691
2018-05-31,2.691
2018-06-01,2.603
2018-06-02,2.603
2018-06-03,2.603
2018-06-04,2.603
2018-06-05,2.603
2018-06-06,2.603
2018-06-07,2.603
2018-06-08,2.603
2018-06-09,2.603
2018-06-10,2.603
2018-06-11,2.603
2018-06-12,2.603
2018-06-13,2.603
2018-06-14,2.603
2018-06-15,2.603
2018-06-16,2.603
2018-06-17,2.603
2018-06-18,2.603
2018-06-19,2.603
2018-06-20,2.603
2018-06-21,2.603
2018-06-22,2.603
2018-06-23,2.603
2018-06-24,2.603
2018-06-25,2.603
2018-06-26,2.603
2018-06-27,2.603
2018-06-28,2.603
2018-06-29,2.603
2018-06-30,2.603
2018-07-01,2.49
2018-07-02,2.49
2018-07-03,2.49
2018-07-04,2.49
2018-07-05,2.49
2018-07-06,2.49
2018-07-07,2.49
2018-07-08,2.49
2018-07-09,2.49
2018-07-10,2.49
2018-07-11,2.49
2018-07-12,2.49
2018-07-13,2.49
2018-07-14,2.49
2018-07-15,2.49
2018-07-16,2.49
2018-07-17,2.49
2018-07-18,2.49
2018-07-19,2.49
2018-07-20,2.49
2018-07-21,2.49
2018-07-22,2.49
2018-07-23,2.49
2018-07-24,2.49
2018-07-25,2.49
2018-07-26,2.49
2018-07-27,2.49
2018-07-28,2.49
2018-07-29,2.49
2018-07-30,2.49
2018-07-31,2.49
2018-08-01,2.356
2018-08-02,2.356
2018-08-03,2.356
2018-08-04,2.356
2018-08-05,2.356
2018-08-06,2.356
2018-08-07,2.356
2018-08-08,2.356
2018-08-09,2.356
2018-08-10,2.356
2018-08-11,2.356
2018-08-12,2.356
2018-08-13,2.356
2018-08-14,2.356
2018-08-15,2.356
2018-08-16,2.356
2018-08-17,2.356
2018-08-18,2.356
2018-08-19,2.356
2018-08-20,2.356
2018-08-21,2.356
2018-08-22,2.356
2018-08-23,2.356
2018-08-24,2.356
2018-08-25,2.356
2018-08-26,2.356
2018-08-27,2.356
2018-08-28,2.356
2018-08-29,2.356
2018-08-30,2.356
2018-08-31,2.356
2018-09-01,2.245
2018-09-02,2.245
2018-09-03,2.245
2018-09-04,2.245
2018-09-05,2.245
2018-09-06,2.245
2018-09-07,2.245
2018-09-08,2.245
2018-09-09,2.245
2018-09-10,2.245
2018-09-11,2.245
2018-09-12,2.245
2018-09-13,2.245
2018-09-14,2.245
2018-09-15,2.245
2018-09-16,2.245
2018-09-17,2.245
2018-09-18,2.245
2018-09-19,2.245
2018-09-20,2.245
2018-09-21,2.245
2018-09-22,2.245
2018-09-23,2.245
2018-09-24,2.245
2018-09-25,2.245
2018-09-26,2.245
2018-09-27,2.245
2018-09-28,2.245
2018-09-29,2.245
2018-09-30,2.245
2018-10-01,2.297
2018-10-02,2.297
2018-10-03,2.297
2018-10-04,2.297
2018-10-05,2.297
2018-10-06,2.297
2018-10-07,2.297
2018-10-08,2.297
2018-10-09,2.297
2018-10-10,2.297
2018-10-11,2.297
2018-10-12,2.297
2018-10-13,2.297
2018-10-14,2.297
2018-10-15,2.297
2018-10-16,2.297
2018-10-17,2.297
2018-10-18,2.297
2018-10-19,2.297
2018-10-20,2.297
2018-10-21,2.297
2018-10-22,2.297
2018-10-23,2.297
2018-10-24,2.297
2018-10-25,2.297
2018-10-26,2.297
2018-10-27,2.297
2018-10-28,2.297
2018-10-29,2.297
2018-10-30,2.297
2018-10-31,2.297
2018-11-01,2.183
2018-11-02,2.183
2018-11-03,2.183
2018-11-04,2.183
2018-11-05,2.183
2018-11-06,2.183
2018-11-07,2.183
2018-11-08,2.183
2018-11-09,2.183
2018-11-10,2.183
2018-11-11,2.183
2018-11-12,2.183
2018-11-13,2.183
2018-11-14,2.183
